layer,source_ref,target_ref,edge_basis,score,max_exact_run_len,max_exact_run,negative_space_flags,provisional_reading
epistles_to_gospels,Eph 5:31,John 6:42-45,automatic_greek_window,0.2129,5,τον πατερα και την μητερα,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 15:4-6,automatic_greek_window,0.2127,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 19:18-20,automatic_greek_window,0.2101,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 15:3-6,automatic_greek_window,0.2095,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 15:3-5,automatic_greek_window,0.2091,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 15:4-7,automatic_greek_window,0.209,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 15:2-4,automatic_greek_window,0.2081,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 15:1-4,automatic_greek_window,0.2039,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 19:19-21,automatic_greek_window,0.2034,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 15:2-5,automatic_greek_window,0.2023,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 19:18-21,automatic_greek_window,0.1998,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,Matt 19:19-22,automatic_greek_window,0.1997,6,τον πατερα και την μητερα και,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:42,automatic_greek_window,0.1933,5,τον πατερα και την μητερα,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:40-42,automatic_greek_window,0.189,5,τον πατερα και την μητερα,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:39-42,automatic_greek_window,0.1862,5,τον πατερα και την μητερα,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:40-43,automatic_greek_window,0.186,5,τον πατερα και την μητερα,nonfungible_phrase_candidate,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:42-43,automatic_greek_window,0.1856,5,τον πατερα και την μητερα,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:41-42,automatic_greek_window,0.1848,5,τον πατερα και την μητερα,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:41-43,automatic_greek_window,0.1797,5,τον πατερα και την μητερα,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:42-44,automatic_greek_window,0.176,5,τον πατερα και την μητερα,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 5:31,John 6:41-44,automatic_greek_window,0.1727,5,τον πατερα και την μητερα,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:10,automatic_greek_window,0.4655,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:20,automatic_greek_window,0.441,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:9-10,automatic_greek_window,0.4397,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:10-11,automatic_greek_window,0.4382,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:19,automatic_greek_window,0.4336,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:9-11,automatic_greek_window,0.4297,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:10-12,automatic_greek_window,0.4272,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:8-10,automatic_greek_window,0.4267,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:20-21,automatic_greek_window,0.426,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:8-11,automatic_greek_window,0.4231,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:9-12,automatic_greek_window,0.4218,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:19-20,automatic_greek_window,0.4169,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:19-20,automatic_greek_window,0.4136,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:18-19,automatic_greek_window,0.4128,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:10-13,automatic_greek_window,0.4105,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 7:7-10,automatic_greek_window,0.409,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:19-21,automatic_greek_window,0.4084,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:18-20,automatic_greek_window,0.4015,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:18-20,automatic_greek_window,0.3977,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:18-21,automatic_greek_window,0.3933,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:20-22,automatic_greek_window,0.3925,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:17-19,automatic_greek_window,0.3915,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:17-20,automatic_greek_window,0.3887,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:20-23,automatic_greek_window,0.3876,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Luke 18:19-22,automatic_greek_window,0.3872,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:19-21,automatic_greek_window,0.3872,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:17-20,automatic_greek_window,0.3871,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:16-19,automatic_greek_window,0.385,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:18-21,automatic_greek_window,0.3831,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:2,Mark 10:19-22,automatic_greek_window,0.3812,7,τιμα τον πατερα σου και την μητερα,exod20_honor_father_mother,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:3,Matt 23:9,automatic_greek_window,0.1867,3,επι τησ γησ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:3,John 17:4,automatic_greek_window,0.1778,3,επι τησ γησ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:3,Mark 4:26,automatic_greek_window,0.1778,3,επι τησ γησ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:4,Luke 23:28,automatic_greek_window,0.1009,3,τα τεκνα υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:4,Luke 23:27-28,automatic_greek_window,0.0949,3,τα τεκνα υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:4,Luke 23:28-29,automatic_greek_window,0.0927,3,τα τεκνα υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:5,Matt 28:8,automatic_greek_window,0.135,3,μετα φοβου και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:5,Matt 28:8-11,automatic_greek_window,0.1239,3,μετα φοβου και,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:5,Matt 28:7-8,automatic_greek_window,0.1152,3,μετα φοβου και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:6,Mark 3:35,automatic_greek_window,0.1539,4,το θελημα του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:6,Matt 7:21,automatic_greek_window,0.1496,3,το θελημα του,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:6,Mark 3:34-35,automatic_greek_window,0.1455,4,το θελημα του θεου,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:9,Luke 19:33-34,automatic_greek_window,0.1958,2,οι κυριοι,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:9,Luke 19:32-34,automatic_greek_window,0.1778,2,οι κυριοι,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:9,Luke 19:33-35,automatic_greek_window,0.1768,2,οι κυριοι,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:12,Luke 12:11,automatic_greek_window,0.1847,2,τασ αρχασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:13,Luke 18:33,automatic_greek_window,0.1321,3,τη ημερα τη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:13,Luke 1:59,automatic_greek_window,0.1173,4,εν τη ημερα τη,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:13,Luke 1:59-60,automatic_greek_window,0.1145,4,εν τη ημερα τη,nonfungible_phrase_candidate|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:15,Luke 1:79,automatic_greek_window,0.2019,2,τουσ ποδασ,,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:15,Luke 1:78-79,automatic_greek_window,0.1756,2,τουσ ποδασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:15,Luke 1:79-2:2,automatic_greek_window,0.1714,2,τουσ ποδασ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:18,Luke 21:35-37,automatic_greek_window,0.1732,3,εν παντι καιρω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:18,Luke 21:35-36,automatic_greek_window,0.1719,3,εν παντι καιρω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:18,Luke 21:35-38,automatic_greek_window,0.1697,3,εν παντι καιρω,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:21,Mark 2:10,automatic_greek_window,0.1144,3,ινα δε ειδητε,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:21,Matt 9:6,automatic_greek_window,0.0993,3,ινα δε ειδητε,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:21,Mark 2:10-11,automatic_greek_window,0.0988,3,ινα δε ειδητε,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:22,Luke 16:15-16,automatic_greek_window,0.1437,3,τασ καρδιασ υμων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:22,Luke 16:15,automatic_greek_window,0.1407,3,τασ καρδιασ υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Eph 6:22,Luke 16:14-16,automatic_greek_window,0.137,3,τασ καρδιασ υμων,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:2,John 1:17,automatic_greek_window,0.1992,2,ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:2,John 1:17-18,automatic_greek_window,0.1856,2,ιησου χριστου,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:2,Mark 1:1,automatic_greek_window,0.1768,2,ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:7,Luke 1:63-66,automatic_greek_window,0.1532,3,εν τη καρδια,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:7,Luke 1:65-66,automatic_greek_window,0.146,3,εν τη καρδια,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:7,Luke 1:65-67,automatic_greek_window,0.1412,3,εν τη καρδια,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:8,Mark 15:34,automatic_greek_window,0.1064,3,μου ο θεοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:8,Mark 15:34-35,automatic_greek_window,0.102,3,μου ο θεοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:8,Mark 15:33-34,automatic_greek_window,0.1007,3,μου ο θεοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:9,John 17:26,automatic_greek_window,0.1152,3,ινα η αγαπη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:9,John 17:25-26,automatic_greek_window,0.1041,3,ινα η αγαπη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:9,John 17:26-18:1,automatic_greek_window,0.1012,3,ινα η αγαπη,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:11,John 1:14-17,automatic_greek_window,0.1429,3,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:11,John 1:17-18,automatic_greek_window,0.1264,3,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:11,John 1:16-18,automatic_greek_window,0.1213,3,δια ιησου χριστου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:13,Luke 24:9,automatic_greek_window,0.1896,2,τοισ λοιποισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:13,Luke 24:9-10,automatic_greek_window,0.1818,2,τοισ λοιποισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:13,Luke 24:8-10,automatic_greek_window,0.1768,2,τοισ λοιποισ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:15,Matt 27:17-19,automatic_greek_window,0.1729,2,δια φθονον,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:16,Mark 1:1,automatic_greek_window,0.1936,2,του ευαγγελιου,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:16,Luke 8:53,automatic_greek_window,0.1738,2,ειδοτεσ οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:19,Luke 21:13,automatic_greek_window,0.1815,1,αποβησεται,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:19,Matt 28:5,automatic_greek_window,0.1024,3,οιδα γαρ οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:19,Matt 28:5-7,automatic_greek_window,0.1014,3,οιδα γαρ οτι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:27,Luke 10:32,automatic_greek_window,0.1626,3,ελθων και ιδων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:27,Luke 10:32-33,automatic_greek_window,0.117,3,ελθων και ιδων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:27,Luke 10:31-32,automatic_greek_window,0.11,3,ελθων και ιδων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:29,John 17:20,automatic_greek_window,0.1917,2,αλλα και,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:29,Matt 21:21,automatic_greek_window,0.1422,3,ου μονον το,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:29,Matt 21:21-22,automatic_greek_window,0.1348,3,ου μονον το,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:30,John 15:7,automatic_greek_window,0.1193,3,εν εμοι και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:30,John 15:7-8,automatic_greek_window,0.1104,3,εν εμοι και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 1:30,John 15:6-7,automatic_greek_window,0.1065,3,εν εμοι και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:9,John 20:28,automatic_greek_window,0.1759,3,και ο θεοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:9,John 13:32,automatic_greek_window,0.1559,3,και ο θεοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:9,John 13:31,automatic_greek_window,0.1443,3,και ο θεοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:10,John 14:14,automatic_greek_window,0.147,3,εν τω ονοματι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:10,John 14:13,automatic_greek_window,0.1184,3,εν τω ονοματι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:10,John 14:13-14,automatic_greek_window,0.1184,3,εν τω ονοματι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:12,John 13:9,automatic_greek_window,0.1244,3,μου μονον αλλα,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:12,Matt 28:6-8,automatic_greek_window,0.1012,3,μετα φοβου και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:12,Matt 28:5-8,automatic_greek_window,0.0981,3,μετα φοβου και,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:21,Mark 1:37,automatic_greek_window,0.2564,1,παντεσ,thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:21,Mark 1:36-37,automatic_greek_window,0.1933,1,οι,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:27,John 17:20,automatic_greek_window,0.1921,3,μονον αλλα και,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:27,John 17:19-20,automatic_greek_window,0.1588,3,μονον αλλα και,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:27,John 17:20-21,automatic_greek_window,0.1574,3,μονον αλλα και,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 2:29,Luke 24:40-41,automatic_greek_window,0.1732,2,χαρασ και,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 3:18,Matt 5:44,automatic_greek_window,0.1756,2,τουσ εχθρουσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:3,Mark 1:15,automatic_greek_window,0.1116,3,εν τω ευαγγελιω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:3,Mark 1:14-15,automatic_greek_window,0.0894,3,εν τω ευαγγελιω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:3,Mark 1:15-16,automatic_greek_window,0.0862,3,εν τω ευαγγελιω,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:6,John 1:2,automatic_greek_window,0.2107,3,προσ τον θεον,thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:6,John 1:1,automatic_greek_window,0.1289,3,προσ τον θεον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:6,John 1:1-2,automatic_greek_window,0.1202,3,προσ τον θεον,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:7,Luke 16:15,automatic_greek_window,0.1312,3,τασ καρδιασ υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:7,Luke 16:14-15,automatic_greek_window,0.1224,3,τασ καρδιασ υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:7,Luke 16:15-16,automatic_greek_window,0.1198,3,τασ καρδιασ υμων,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:9,John 13:32-35,automatic_greek_window,0.1466,3,και ο θεοσ,low_score_semantic_only_or_noise,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:9,John 13:32-33,automatic_greek_window,0.1221,3,και ο θεοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:9,John 13:31-33,automatic_greek_window,0.1185,3,και ο θεοσ,low_score_semantic_only_or_noise|thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
epistles_to_gospels,Phil 4:15,Mark 1:1,automatic_greek_window,0.3277,3,αρχη του ευαγγελιου,thin_lexical_basis,inspect; exact/scripture/formula flags may explain similarity
